_id,workerId,taskID,forecast,treatment,timestamp
dN9j6zW5MAbrdTBGb,e4912acef8d20851ad59933d7f08fa6a9025b1e7dc1b2f04bb2135306c4dc69d,17,0.62,3,1538802103972
fxQZsGrERrhLHCGiN,e4912acef8d20851ad59933d7f08fa6a9025b1e7dc1b2f04bb2135306c4dc69d,18,0.44,3,1538802103973
fRCuMSALSzad3nmwf,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,1,0.85,2,1538802105036
jCMMAMXMqqSNwQEsa,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,2,0.26,2,1538802105037
nsrjeTkccYGg2mmXi,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,3,0.94,2,1538802105038
ntRDaup9DMeCXMmvv,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,4,0.9,2,1538802105038
TTmAo68tdZPhwTs3X,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,5,0.13,2,1538802105038
34amBfyp6a8jfWCpN,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,6,0.88,2,1538802105038
ErDtnsFskzY6qngbd,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,1,1,2,1538802078892
NMWKmA8XpMYocH87n,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,2,0,2,1538802078892
BgDoX3dkHtseuJT9A,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,3,0,2,1538802078892
k3bwqrWXcT8kTALyJ,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,4,1,2,1538802078892
KpqimPAXjvno8EwRj,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,5,0,2,1538802078894
uyFi2npZ6my2ynmb8,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,6,0,2,1538802078894
9XbfJAHwcFbg5MzGy,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,7,0.96,2,1538802118940
KjPy3aHYzzpd6hive,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,8,0.9,2,1538802118940
6dGKbNF79GYS7iTcs,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,9,0.14,2,1538802118941
fTQTqHd67bTiNGtsh,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,10,0.11,2,1538802118941
amtA8z9cjw6AqiRqN,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,11,0.89,2,1538802118942
QcEzDoYYc4YpTrqpS,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,12,0.83,2,1538802118942
iyjDuBwnTHRp95sRQ,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,13,0.82,2,1538802127435
LS73WTkRDLr4EWiKv,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,14,0.11,2,1538802127436
Wn6vxnF88paMXY9NW,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,15,0.1,2,1538802127436
jkfxNgzigctwx8AS5,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,16,0.94,2,1538802127436
cbmc95NcZMF4L3gAB,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,17,0.92,2,1538802127437
GtFbZgDprKQ3kKf45,699b2eaf3bad9195143e3574cd26c145e0d6e4f153f6139de1666f8cd75d1277,18,0.17,2,1538802127437
Gf8Zptaa4WZWq4EQD,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,7,0.92,4,1538802141949
jyczbw3SsQR6NFBNu,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,8,0.89,4,1538802141950
39Bd44A3yAnAyKEbf,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,9,0.72,4,1538802141950
KdKXNQLog9YJk4LKS,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,10,0.05,4,1538802141951
XAwj3nF5P97zKwhr4,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,11,0.11,4,1538802141952
6ZswxQxXcSyB8t6rs,3e76218adc3d10bf17621c7d95e4061d223be31a5edd99d9405a3cbbdffadb92,12,0.19,4,1538802141952
uDqjNfcMygRSqAjmf,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,1,0.33,3,1538802154768
nQSF42fo5b3vNtr8j,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,2,0.77,3,1538802154770
YvAMv37AqukMbBuoc,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,3,0.66,3,1538802154773
euMFMKLtX3jFzdJSa,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,4,0.66,3,1538802154775
qQd57LqGfoD8bC5RP,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,5,0.17,3,1538802154777
xiyrrqQ3arjxuHWLW,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,6,0,3,1538802154778
q2N9HdAT66D7wdtYv,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,7,1,2,1538802124557
xkavGrwtXKwa8BtBh,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,8,0,2,1538802124557
NcmBud9sdwutoRLiB,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,9,0,2,1538802124557
oWwE89rrtKeWQKAf7,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,10,0,2,1538802124557
zQx6XDhYwxWnRQZLT,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,11,1,2,1538802124557
nWRZzbPLhmDpEX9zE,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,12,1,2,1538802124558
orSpCr88o9M4TDLhj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,1,0.67,2,1538802159815
vKiT6SHcSZ8aDgpSs,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,2,0.4,2,1538802159817
aucwqj4xBnRZHhBMZ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,3,0.58,2,1538802159819
8a4ve9GmcLDgPFGNk,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,4,0.38,2,1538802159820
Kek3ApZZGfLNLNavK,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,5,0.62,2,1538802159821
sRgQgFwbSYSEqNYJm,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,6,0.36,2,1538802159823
cNYHzhwZhQKY4pQfh,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,7,0.29,3,1538802182069
mT7qXYoP2MeSLo29H,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,8,0.33,3,1538802182071
JR8dvDkSiyp4fZEpp,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,9,0.71,3,1538802182072
GKonEX6bDmMCH7BHd,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,10,0.16,3,1538802182074
nZuQf73LuGZBvBLhp,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,11,0.32,3,1538802182075
mJngjCkGhPFjKSSmk,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,12,0.22,3,1538802182080
e7CmAbaoAzYkn7pzJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,7,0.41,2,1538802181138
fLstaresBYQkZnd6F,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,8,0.6,2,1538802181140
nyHS8648m5yv8YtPG,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,9,0.35,2,1538802181140
SgMtdiwTKMdki9rSJ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,10,0.34,2,1538802181141
xQhfTHttzFudASqFC,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,11,0.58,2,1538802181143
72nAPnGZ49yTK4Ecj,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,12,0.8,2,1538802181143
Wk9bAqL7q9yfKSfvZ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,1,0.92,2,1538802183759
vcEstT8mm6puW6yWY,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,2,1,2,1538802183762
8qP5HGY7jRcT7Aa3N,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,3,1,2,1538802183762
4i8rGnuWYnhBvyJcJ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,4,0.83,2,1538802183762
KNfeYtqAhjm5EAmhA,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,5,0.76,2,1538802183763
bZC6xwZgQeknW3ncM,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,6,0.67,2,1538802183765
cXZYqCY6MRyo5WMvw,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,13,0.66,2,1538802197675
NXjyDGBtZ2scaLk3h,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,14,0.65,2,1538802197677
5foF3JBTqryCek8o3,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,15,0.65,2,1538802197677
RPWPSGjwK8mC5DWZZ,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,16,0.83,2,1538802197682
Q3CeW47vva9WJvt35,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,17,0.4,2,1538802197683
HH66Lt3c5Rqm8yNZL,10869b9ebb9a57bf7050f2558d621e8e26e4c41ccc01425d99f425923dffd75d,18,0.68,2,1538802197684
fGtPHBHr5enYeSe2K,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,1,0.42,3,1538802199616
ZPQWr5Sc6FQbEzN8C,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,2,0.74,3,1538802199631
Zd7HWxbbWJR5PMeRu,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,3,0.86,3,1538802199633
8iSey5JmsquiPm6tE,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,4,0.35,3,1538802199635
jMD8znBmiX8fxgP4R,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,5,0.08,3,1538802199636
zqPNiN3N8DNPJ8PtS,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,6,0.21,3,1538802199637
jtkA9kDScLcoMMogZ,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,13,0.4,3,1538802203995
ByDiRmxyn4nJ9BBNB,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,14,0.33,3,1538802203996
wRMbc7HZfXBQxxdBi,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,15,0.56,3,1538802203998
acw5k84iwr9TF7mrn,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,16,0.67,3,1538802203999
uPNCheGeqdqr22FYu,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,17,0.69,3,1538802204e3
7jECmWWnciZR8mCFh,b188ef41a65985818e3397ae9fec3d56f085703e25245c6ad1b73f687026375e,18,0.28,3,1538802204001
tBXaCoQMmhNtxAMJF,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,7,0.31,2,1538802202808
MKMmSjndfB6uW9KgD,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,8,0.86,2,1538802202809
LfK3h334jxpdyCfyE,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,9,0.83,2,1538802202809
5RYu5xjntKrXMEszd,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,10,0.82,2,1538802202809
TAAvsJkdrtZJBqiQf,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,11,1,2,1538802202811
ee4yqBvNiaNsqY2LS,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,12,0.81,2,1538802202811
LmxbFCHfLboobpLfy,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,13,1,2,1538802174828
gxTzLCLqRBkWF3Nfp,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,14,1,2,1538802174829
hTecLQqcR2Nd842qR,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,15,1,2,1538802174829
aHgk3Zs2MTMQpgB6N,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,16,0,2,1538802174829
cSe6yNiexN7kRwzjC,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,17,0,2,1538802174829
hMFGWTgKNevrvvbQ9,3724a377b3e921f3ad661c6bf9586a5c62bde77c98715f6d42d2f4553961e09a,18,1,2,1538802174829
WweXN2gHRqyiAS7ZQ,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,1,0.72,1,1538802215609
fWwo8LHKSuuyAFrtN,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,2,0.67,1,1538802215611
zi983ZminmgE6dWL8,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,3,0.67,1,1538802215613
kLK4nMfPMNrqvnpse,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,4,0.71,1,1538802215615
28nNFnTXyTcweRWhi,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,5,0.67,1,1538802215617
E2rNpt2jYQseK4LnH,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,6,0.62,1,1538802215618
X2kNnBjTMCQJWcKHT,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,13,0.91,2,1538802220503
LXGbnrNHmuCkf84DZ,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,14,0.9,2,1538802220503
XbJyHc8oFhejaw9zx,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,15,1,2,1538802220505
RHAxGctbvsojPiuDK,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,16,0.81,2,1538802220505
BwqjdEsxuzav8eFoa,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,17,0.95,2,1538802220506
mGKCXQJRtJCkapA9v,9643b080c1dc07ffb585048de22f43246f2ba85c0903e3391c48d96ce240e867,18,0.83,2,1538802220506
Dtae7CncYShWr39Pq,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,7,0.62,1,1538802227599
us8hkP3jLbDjHSbYo,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,8,0.72,1,1538802227601
KZ9i68Yc8EwtzQKzZ,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,9,0.67,1,1538802227602
CWRpo2KsAZtoW6NZP,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,10,0.59,1,1538802227604
ohDzcgFLcuvsdh9a9,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,11,0.61,1,1538802227605
X8YRB6mnyGFqAhiXm,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,12,0.57,1,1538802227606
3RGB4T7S4GcnNG6Ba,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,13,0.74,1,1538802237877
9CESKQiT7bo3t7APD,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,14,0.71,1,1538802237877
M89bCxg3wJFQyv8Ye,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,15,0.61,1,1538802237877
BMbKutBDpAufNkmu9,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,16,0.63,1,1538802237879
BAQqzv3yRkcS9ojJj,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,17,0.78,1,1538802237879
tjgrv46myxcN2R5vd,e9873c340b039dfdcb285431e9671f8c89168d1d3269c1f2c34b9108e600eb7b,18,0.65,1,1538802237880
R4LLtTAkG27zbSGCr,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,7,0.88,3,1538802251187
3j7gEftfyzFD7Gdu9,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,8,0.39,3,1538802251190
QjJrKZi6qkeTAHybJ,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,9,0.12,3,1538802251192
BMD9DZSQhWEe383vs,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,10,0.37,3,1538802251194
poAmbfCQnkmLSE8jt,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,11,0.09,3,1538802251196
6ScLQLZ6nzNn6qSRN,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,12,0.71,3,1538802251197
DvjrNcRLtf3Dzct2D,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,13,0.5,1,1538802286117
8sfuhehAyrzinqKCu,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,14,1,1,1538802286118
MdXQAydTzEucLr8An,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,15,1,1,1538802286119
mnLFF98gsAf6wQCKi,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,16,1,1,1538802286120
LNQMGFKM64ZreYKjn,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,17,1,1,1538802286121
vfNgm3xXSpb5tQxhx,5379440012f00e0925abf3627e165157393acad23d8e9fe4947d3dd04a4f9fc0,18,0.4,1,1538802286122
mwBkjSxFbqjW9XyBn,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,1,0.75,3,1538802303787
xPi6FRM5zyp3mhpdF,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,2,0.37,3,1538802303788
dsLdK7ivxcnJwERqT,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,3,0.5,3,1538802303789
o56tgTDTKvPkphu8p,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,4,0.8,3,1538802303789
TCADdAnnXqdvgxz5Y,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,5,0.7,3,1538802303790
5gY4v2Fbm4aAwkTQc,f1322b900a4f77cf374e9eae112578450439a3620cd01d3779d75201af5d5516,6,0.33,3,1538802303791
3QqgwvBa7w3gDBG63,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,1,1,2,1538802312905
CqAB27dJHkCp5pRSt,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,2,1,2,1538802312906
S3bD3o3QbqK6E7Pwa,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,3,0.81,2,1538802312907
4fLSwcAbdEH895AcG,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,4,0.78,2,1538802312907
Lz5MWKMMrHrt5ERnX,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,5,0.86,2,1538802312907
MJraZE9RXfoPp5E8u,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,6,0.76,2,1538802312909
c5W3DWgbLS4BiMTDc,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,7,0.86,2,1538802321904
QzMJmKnstz2muLSWF,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,8,0.81,2,1538802321904
3pw8th2o5Tm72beEP,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,9,0.74,2,1538802321905
vPeLC5EDRig5gf28A,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,10,0.66,2,1538802321907
H5rvXJ9pAseTtRMPB,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,11,0.77,2,1538802321907
HXBNZr42yxJ86ZaS9,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,12,0.72,2,1538802321907
HZyxXLsPjMguqLBui,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,1,0.64,4,1538802328614
EgdHJw5jMeoszZgQs,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,2,0.27,4,1538802328616
KHYZGSGLcMbXuw4on,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,3,0.35,4,1538802328618
ropN6Jdm59otSmqhX,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,4,0.8,4,1538802328620
dAPEoM9rKk9ddwPow,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,5,0.71,4,1538802328621
jxegNyz7kvHiscicb,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,6,0.37,4,1538802328623
p22qmWe7vNkrs52ys,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,1,0.18,4,1538802336537
NCriJgSnGkS3mobbg,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,2,0.93,4,1538802336539
wyanA5QSf3EcGCYwq,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,3,0.16,4,1538802336539
RhXnneiCrMXWMre7n,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,4,0.55,4,1538802336542
Y82nh3DhknT5zMi9u,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,5,0.19,4,1538802336543
vzaJtvuiHrJ4hDazu,4564ab00d812d5bef8eb857e0fced4f24f0d296b7b3ee6e4c86f77b6e177b115,6,0.19,4,1538802336545
8yRwJyaJuuAvyM4vH,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,1,0.76,1,1538802344155
ukyHkmEZazLksku9a,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,2,0.8,1,1538802344159
S22KcE2Fe4pdSKZRJ,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,3,0.72,1,1538802344163
t2iqCgQNcGamKtnTB,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,4,0.16,1,1538802344166
zWLJ8vvDrNkcW5XRA,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,5,0.7,1,1538802344170
W3WKvWYFupwCWxBsA,2d6141a9526ec85cfe320f1e7a592746a6d7f374680751d1e7d5850a3cff54d9,6,0.59,1,1538802344172
EfebWCLvaf2WRpMi7,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,13,0.58,3,1538802345137
qYY5Sn5xziCJcGaHo,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,14,0.62,3,1538802345155
GNoSzYtWqwJavwQ49,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,15,0.34,3,1538802345157
9RvcNmL4HaoGaM73X,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,16,0.31,3,1538802345157
FhXXqudKRwpXPCFn7,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,17,0.76,3,1538802345158
fJWMJZu46ipq8uhyS,c2417d8ead432303efa1e14882a51891f7b1d4259c53813e7ae3fd9401db86ac,18,0.29,3,1538802345158
4f4cMP25sygZgqmEw,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,13,0.8,2,1538802354904
JnQF5tXQiLaW9AP4r,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,14,0.83,2,1538802354905
qyc6pCzYZQjyb9xaL,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,15,1,2,1538802354905
GWRB55cJjgrXnBuWJ,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,16,0.69,2,1538802354906
GxHGfNu4cghtFTQHC,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,17,0.73,2,1538802354907
phq7ZSTK8cGpYFwv2,cd39faa5ca9b2c8e3418001e619f1b5b6ba83686204e08c9c8a2cd312b79c5a6,18,0.68,2,1538802354907
DWjAtdYjBcAxzGH4A,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,7,0.69,4,1538802368133
QxySq54vszqJLqkkc,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,8,0.33,4,1538802368134
W9DiLMCjMLg48y8dn,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,9,0.89,4,1538802368136
w3wwZWzkx9ycGJXjR,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,10,0.67,4,1538802368138
EQum3M3JEcqzebw2E,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,11,0.36,4,1538802368138
AK9WP4QzzsXbtiTR6,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,12,0.93,4,1538802368140
onFzXC8Lm5k9z9dQ8,68396131e45256b38daa392cc65777f4d1e23f53aeb3a4eb64ebc691aaffe4db,13,0.62,4,1538802409749
